title,brand,model,transmission,fuel_type,price,year_of_manufacture,energy_capacity,kilometers_run,car_age,mileage_per_year,brand_frequency,model_frequency,price_band
Toyota Corolla aaaaaRaa2a aaaaa1afa 2003,Toyota,Corolla,Automatic,Octane,1095000,2003,1500.0,86598,23,3765.1304347826085,0.8884228187919463,0.04848993288590604,Low
Toyota Allion aaaaaRaa2a aaaaa1afa 2004,Toyota,Allion,Automatic,"CNG, Octane",1395000,2004,1500.0,65856,22,2993.4545454545455,0.8884228187919463,0.03120805369127517,Low
Nissan Lafesta  aaaaaRaa2a aaaaa1aa 2007,Nissan,Lafesta,Automatic,Octane,1158000,2007,2000.0,86599,19,4557.8421052631575,0.02365771812080537,0.0015100671140939597,Low
Toyota Corolla aaaaaRaa2a aaaaa1afa 1996,Toyota,Corolla,Automatic,"CNG, Octane",495000,1996,1331.0,86598,30,2886.6,0.8884228187919463,0.04848993288590604,Low
Toyota Starlet aaaaaRaa2a aaaaa1aaaa 1999,Toyota,Starlet,Automatic,"CNG, Octane",550000,1999,1331.0,86585,27,3206.8518518518517,0.8884228187919463,0.0050335570469798654,Low
Toyota aaaaaRaa2a aaaaa1aa 2004,Toyota,Other Model,Automatic,Octane,795000,2004,1331.0,86598,22,3936.2727272727275,0.8884228187919463,0.005369127516778523,Low
Toyota Allion aaaaaRaa2a aaaaa1aa 2004,Toyota,Allion,Automatic,"Octane, LPG",1395000,2004,1500.0,75865,22,3448.409090909091,0.8884228187919463,0.03120805369127517,Low
Toyota Prado aRaa2aa. aaaaaYaR 2015,Toyota,Prado,Manual,Diesel,6850000,2015,3000.0,56895,11,5172.272727272727,0.8884228187919463,0.013926174496644295,Luxury
Honda CR-V ACaaaaaRaa2a aaaaa1afa 2005,Honda,CR-V,Automatic,"Octane, LPG",1450000,2005,2000.0,65852,21,3135.809523809524,0.0424496644295302,0.011241610738255034,Low
Toyota Axio aaaaaRaa2a aaaaa1aaaa 2014,Toyota,Axio,Automatic,"Octane, LPG",1760000,2014,1500.0,95686,12,7973.833333333333,0.8884228187919463,0.10939597315436242,Low
"Mitsubishi Pajero aaaaaa,aaaa2 aaaaa1afa 2007",Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,125481,19,6604.263157894737,0.012583892617449664,0.0041946308724832215,Medium
Toyota Starlet aaaaaRaa2a aaaaa1afa 1991,Toyota,Starlet,Automatic,Octane,490000,1991,1331.0,84575,35,2416.4285714285716,0.8884228187919463,0.0050335570469798654,Low
"Toyota Passo aaaaaRaa2a aaaaa,aaYa 2011",Toyota,Passo,Automatic,Octane,1395000,2011,1500.0,79686,15,5312.4,0.8884228187919463,0.0038590604026845637,Low
Toyota Starlet aaaaaRaa2a aaaaa1afa 1991,Toyota,Starlet,Automatic,"CNG, Octane",495000,1991,1331.0,86591,35,2474.0285714285715,0.8884228187919463,0.0050335570469798654,Low
Toyota Premio aaaaaYaR aRaa2aa. 2007,Toyota,Premio,Automatic,Octane,1795000,2007,1500.0,59686,19,3141.3684210526317,0.8884228187919463,0.05285234899328859,Low
Toyota Corolla aaaaaYaR aRaa2aa. 2003,Toyota,Corolla,Automatic,Octane,1095000,2003,1500.0,88658,23,3854.695652173913,0.8884228187919463,0.04848993288590604,Low
Nissan Lafesta aaaaaYaR aRaa2aa. 2007,Nissan,Lafesta,Automatic,Octane,1150000,2007,2000.0,85856,19,4518.736842105263,0.02365771812080537,0.0015100671140939597,Low
Toyota Allion aaaaaYaR aRaa2aa. 2004,Toyota,Allion,Automatic,"CNG, Octane",1395000,2004,1500.0,65856,22,2993.4545454545455,0.8884228187919463,0.03120805369127517,Low
Toyota Corolla aaY aRaa2aa. 1996,Toyota,Corolla,Automatic,"CNG, Octane",499999,1996,1331.0,86585,30,2886.1666666666665,0.8884228187919463,0.04848993288590604,Low
Toyota aaaaaYaR aRaa2aa. FANCERGO 2004,Toyota,Other Model,Automatic,Octane,795000,2004,1331.0,65856,22,2993.4545454545455,0.8884228187919463,0.005369127516778523,Low
Toyota Prado aaaaaYaR aRaa2aa. 2015,Toyota,Prado,Manual,Diesel,6850000,2015,3000.0,59685,11,5425.909090909091,0.8884228187919463,0.013926174496644295,Luxury
Toyota Allion aaaaaYaR aRaa2aa. 2004,Toyota,Allion,Automatic,"Octane, LPG",1395000,2004,1500.0,75865,22,3448.409090909091,0.8884228187919463,0.03120805369127517,Low
Toyota Vitz  aaY aRaa2aa. 2009,Toyota,Vitz,Automatic,Octane,880000,2009,1000.0,86591,17,5093.588235294118,0.8884228187919463,0.0041946308724832215,Low
Toyota Axio aaaaaYaR aRaa2aa. 2014,Toyota,Axio,Automatic,"Octane, LPG",1750000,2014,1500.0,95865,12,7988.75,0.8884228187919463,0.10939597315436242,Low
Honda CR-V aaY aRaa2aa. 2005,Honda,CR-V,Automatic,"Octane, LPG",1450000,2005,2000.0,65856,21,3136.0,0.0424496644295302,0.011241610738255034,Low
BMW X5  aaaaaYaR aRaa2aa. 2001,BMW,X5,Manual,Octane,2500000,2001,3000.0,86581,25,3463.24,0.0038590604026845637,0.0016778523489932886,Medium
Mitsubishi Pajero aaaaaYaR aRaa2aa. 2007,Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,125685,19,6615.0,0.012583892617449664,0.0041946308724832215,Medium
Toyota Passo aaaaaYaR aRaa2aa. 2010,Toyota,Passo,Automatic,Octane,1395000,2010,1500.0,79865,16,4991.5625,0.8884228187919463,0.0038590604026845637,Low
Toyota Starlet aaaaaYaR aRaa2aa. asaa2aa 1991,Toyota,Starlet,Automatic,Octane,480000,1991,1331.0,86585,35,2473.8571428571427,0.8884228187919463,0.0050335570469798654,Low
Toyota Starlet aRaa2aa. aaaaaYaR 1991,Toyota,Starlet,Automatic,"CNG, Octane",495000,1991,1331.0,95866,35,2739.0285714285715,0.8884228187919463,0.0050335570469798654,Low
Honda CR-V  aa2aaaaoaa.a.aYaa 2005,Honda,CR-V,Automatic,"Octane, LPG",1450000,2005,2000.0,65851,21,3135.7619047619046,0.0424496644295302,0.011241610738255034,Low
"Toyota Corolla a,aaaaoaa.a.aYaa 1996",Toyota,Corolla,Automatic,"CNG, Octane",550000,1996,1331.0,86585,30,2886.1666666666665,0.8884228187919463,0.04848993288590604,Low
"BMW X5 , a,aaa aaa2a asaa2aa 2001",BMW,X5,Manual,Octane,2500000,2001,3000.0,86592,25,3463.68,0.0038590604026845637,0.0016778523489932886,Medium
"Toyota Passo a--a,aaYaa 2010",Toyota,Passo,Automatic,Octane,1395000,2010,1500.0,79689,16,4980.5625,0.8884228187919463,0.0038590604026845637,Low
"Toyota Vitz a,aaa a.a.aYaa asaa2aa 2009",Toyota,Vitz,Automatic,Octane,880000,2009,1000.0,86585,17,5093.235294117647,0.8884228187919463,0.0041946308724832215,Low
Mitsubishi Pajero AA PACKAGE SUOGIN 2007,Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,125482,19,6604.315789473684,0.012583892617449664,0.0041946308724832215,Medium
"Toyota Starlet a,aaaaoaa.a.aYaa 1991",Toyota,Starlet,Automatic,"CNG, Octane",495000,1991,1331.0,86585,35,2473.8571428571427,0.8884228187919463,0.0050335570469798654,Low
"Toyota Starlet a,aaa a.a.aYaa asaa2aa 1991",Toyota,Starlet,Automatic,Octane,495000,1991,1331.0,86598,35,2474.2285714285713,0.8884228187919463,0.0050335570469798654,Low
Toyota  PUNCERGO 2004,Toyota,Other Model,Automatic,Octane,795000,2004,1331.0,65851,22,2993.2272727272725,0.8884228187919463,0.005369127516778523,Low
"Toyota Prado a,aaa aaa2a asaa2aa 2015",Toyota,Prado,Manual,Diesel,6850000,2015,3000.0,59686,11,5426.0,0.8884228187919463,0.013926174496644295,Luxury
"Toyota Allion a,aaaaoaa.a.aYaa 2004",Toyota,Allion,Automatic,"CNG, Octane",1395000,2004,1500.0,65895,22,2995.2272727272725,0.8884228187919463,0.03120805369127517,Low
Toyota Allion aa2aaaaoaa.a.aYaa 2004,Toyota,Allion,Automatic,"Octane, LPG",1395000,2004,1500.0,75685,22,3440.2272727272725,0.8884228187919463,0.03120805369127517,Low
Toyota Axio aa2aaaaoaa.a.aYaa 2014,Toyota,Axio,Automatic,"Octane, LPG",1760000,2014,1500.0,95666,12,7972.166666666667,0.8884228187919463,0.10939597315436242,Low
"Toyota Premio a,aaa aaa2a asaa2aa 2007",Toyota,Premio,Automatic,Octane,1795000,2007,1500.0,59866,19,3150.842105263158,0.8884228187919463,0.05285234899328859,Low
"Toyota Corolla a,aaa aaa2a asaa2aa 2003",Toyota,Corolla,Automatic,Octane,1095000,2003,1500.0,88658,23,3854.695652173913,0.8884228187919463,0.04848993288590604,Low
Nissan Lafesta SITTEE-7 2007,Nissan,Lafesta,Automatic,Octane,1150000,2007,2000.0,86598,19,4557.789473684211,0.02365771812080537,0.0015100671140939597,Low
Nissan Lafesta DRIVE OCTANE 2007,Nissan,Lafesta,Automatic,Octane,1150000,2007,2000.0,125458,19,6603.0526315789475,0.02365771812080537,0.0015100671140939597,Low
Toyota Vitz AA DRIVE OCTANE 2009,Toyota,Vitz,Automatic,Octane,880000,2009,1000.0,86593,17,5093.705882352941,0.8884228187919463,0.0041946308724832215,Low
Toyota Starlet DRIVE OCTANE 1991,Toyota,Starlet,Automatic,Octane,490000,1991,1331.0,86585,35,2473.8571428571427,0.8884228187919463,0.0050335570469798654,Low
Toyota Starlet CNGOCTANE 1991,Toyota,Starlet,Automatic,"CNG, Octane",495000,1991,1331.0,88698,35,2534.2285714285713,0.8884228187919463,0.0050335570469798654,Low
Honda CR-V a.a.aYaa  aa2aaaaoa 2005,Honda,CR-V,Automatic,Octane,1450000,2005,2000.0,75856,21,3612.190476190476,0.0424496644295302,0.011241610738255034,Low
Honda Vezel PACKAGE Z 2014,Honda,Vezel,Automatic,"Hybrid, Octane",1750000,2014,1500.0,76585,12,6382.083333333333,0.0424496644295302,0.006711409395973154,Low
Toyota Corolla DRIVE OCTANE 2003,Toyota,Corolla,Automatic,Octane,1095000,2003,1500.0,88568,23,3850.782608695652,0.8884228187919463,0.04848993288590604,Low
Mitsubishi Pajero DRIVE OCTANE 2007,Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,154658,19,8139.894736842105,0.012583892617449664,0.0041946308724832215,Medium
Toyota Corolla CNGOCTANE 1996,Toyota,Corolla,Automatic,"CNG, Octane",550000,1996,1331.0,86598,30,2886.6,0.8884228187919463,0.04848993288590604,Low
Toyota Allion CNGOCTANE 2004,Toyota,Allion,Automatic,"CNG, Octane",1395000,2004,1500.0,65856,22,2993.4545454545455,0.8884228187919463,0.03120805369127517,Low
BMW X5 DRIVE OCTANE 2001,BMW,X5,Automatic,Octane,2500000,2001,3000.0,86598,25,3463.92,0.0038590604026845637,0.0016778523489932886,Medium
Toyota Passo SITTER-7 2010,Toyota,Passo,Automatic,Octane,1450000,2010,1500.0,79685,16,4980.3125,0.8884228187919463,0.0038590604026845637,Low
Toyota Premio .DRIVE OCTANE 2007,Toyota,Premio,Automatic,Octane,1795000,2007,1500.0,59681,19,3141.1052631578946,0.8884228187919463,0.05285234899328859,Low
Toyota Axio LPGOCTANE 2014,Toyota,Axio,Automatic,"Octane, LPG",1780000,2014,1500.0,95862,12,7988.5,0.8884228187919463,0.10939597315436242,Low
Toyota Allion LPGOCTANE 2004,Toyota,Allion,Automatic,"Octane, LPG",1395000,2004,1500.0,75685,22,3440.2272727272725,0.8884228187919463,0.03120805369127517,Low
Toyota Prado engine diesel 2015,Toyota,Prado,Manual,Diesel,6850000,2015,3000.0,58682,11,5334.727272727273,0.8884228187919463,0.013926174496644295,Luxury
"Toyota  aaaa,a.aaa-a 2004",Toyota,Other Model,Automatic,Octane,790000,2004,1331.0,65258,22,2966.2727272727275,0.8884228187919463,0.005369127516778523,Low
Toyota Starlet COLOR GREEN 1991,Toyota,Starlet,Automatic,Octane,495000,1991,1331.0,86580,35,2473.714285714286,0.8884228187919463,0.0050335570469798654,Low
Toyota Starlet  SILVER COLOR 1999,Toyota,Starlet,Automatic,"CNG, Octane",580000,1999,1331.0,86591,27,3207.074074074074,0.8884228187919463,0.0050335570469798654,Low
BMW X5 COLOR GREEN 2001,BMW,X5,Manual,Octane,2500000,2001,3000.0,86598,25,3463.92,0.0038590604026845637,0.0016778523489932886,Medium
Mitsubishi Pajero a3a3 COLOR BLACK 2007,Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,125488,19,6604.631578947368,0.012583892617449664,0.0041946308724832215,Medium
Toyota Premio  COLOR PEARL 2007,Toyota,Premio,Automatic,Octane,1795000,2007,1500.0,59681,19,3141.1052631578946,0.8884228187919463,0.05285234899328859,Low
Toyota Vitz COLOR BLUE 2009,Toyota,Vitz,Automatic,Octane,870000,2009,1000.0,86598,17,5094.0,0.8884228187919463,0.0041946308724832215,Low
Toyota Starlet COLOR TWIN 1991,Toyota,Starlet,Automatic,"CNG, Octane",495000,1991,1331.0,86598,35,2474.2285714285713,0.8884228187919463,0.0050335570469798654,Low
Toyota Passo COLOR WINE 2010,Toyota,Passo,Automatic,Octane,1395000,2010,1500.0,79685,16,4980.3125,0.8884228187919463,0.0038590604026845637,Low
Toyota Corolla Cross COLOR SILVER 2003,Toyota,Corolla Cross,Automatic,Octane,1095000,2003,1500.0,88658,23,3854.695652173913,0.8884228187919463,0.07097315436241611,Low
Nissan Lafesta COLOR PEARL 2007,Nissan,Lafesta,Automatic,Octane,1150000,2007,2000.0,65856,19,3466.1052631578946,0.02365771812080537,0.0015100671140939597,Low
Toyota Corolla  COLOR WHITE 1996,Toyota,Corolla,Automatic,"CNG, Octane",550000,1996,1331.0,86593,30,2886.4333333333334,0.8884228187919463,0.04848993288590604,Low
Toyota  FANCERGO 2004,Toyota,Other Model,Automatic,Octane,780000,2004,1331.0,65856,22,2993.4545454545455,0.8884228187919463,0.005369127516778523,Low
Toyota Allion COLOR WHITE 2004,Toyota,Allion,Automatic,"CNG, Octane",1395000,2004,1500.0,65865,22,2993.8636363636365,0.8884228187919463,0.03120805369127517,Low
Toyota Noah . 2019,Toyota,Noah,Automatic,Octane,3500000,2019,2000.0,69500,7,9928.57142857143,0.8884228187919463,0.10671140939597315,High
Toyota Allion COLOR PEARL 2004,Toyota,Allion,Automatic,"Octane, LPG",1395000,2004,1500.0,75685,22,3440.2272727272725,0.8884228187919463,0.03120805369127517,Low
Toyota Prado COLOR PEARL 2015,Toyota,Prado,Manual,Diesel,6850000,2015,3000.0,59686,11,5426.0,0.8884228187919463,0.013926174496644295,Luxury
Honda CR-V family used 2005,Honda,CR-V,Automatic,"Octane, LPG",1460000,2005,2000.0,65851,21,3135.7619047619046,0.0424496644295302,0.011241610738255034,Low
Toyota Axio COLOR PEARL 2014,Toyota,Axio,Automatic,"Octane, LPG",1750000,2014,1500.0,95686,12,7973.833333333333,0.8884228187919463,0.10939597315436242,Low
Nissan  NOHA 2013,Nissan,Other Model,Automatic,"Octane, LPG",1150000,2013,1500.0,86585,13,6660.384615384615,0.02365771812080537,0.005369127516778523,Low
BMW X5  a.a.aYaa asaa2aa 2001,BMW,X5,Manual,Octane,2500000,2001,3000.0,86598,25,3463.92,0.0038590604026845637,0.0016778523489932886,Medium
Toyota Starlet CNGOCTANE 1991,Toyota,Starlet,Automatic,"CNG, Octane",495000,1991,1331.0,86598,35,2474.2285714285713,0.8884228187919463,0.0050335570469798654,Low
Toyota Premio aaaa.aao aoa 2007,Toyota,Premio,Automatic,Octane,1795000,2007,1500.0,58659,19,3087.315789473684,0.8884228187919463,0.05285234899328859,Low
Toyota Passo  SITTER 2010,Toyota,Passo,Automatic,Octane,1450000,2010,1500.0,79682,16,4980.125,0.8884228187919463,0.0038590604026845637,Low
Toyota Axio G 2014,Toyota,Axio,Automatic,"Octane, LPG",1750000,2014,1500.0,95865,12,7988.75,0.8884228187919463,0.10939597315436242,Low
Toyota Vitz aaaa.aao aoa 2009,Toyota,Vitz,Automatic,Octane,880000,2009,1000.0,86598,17,5094.0,0.8884228187919463,0.0041946308724832215,Low
Toyota Axio PACKAGE G 2017,Toyota,Axio,Automatic,Octane,2550000,2017,1500.0,43568,9,4840.888888888889,0.8884228187919463,0.10939597315436242,Medium
"Toyota Corolla aaaa.aao aa.aa, 2003",Toyota,Corolla,Automatic,Octane,1130000,2003,1500.0,88658,23,3854.695652173913,0.8884228187919463,0.04848993288590604,Low
"Toyota Corolla aaaa.aao aa.aa, 2003",Toyota,Corolla,Automatic,"CNG, Octane",1080000,2003,1500.0,65856,23,2863.304347826087,0.8884228187919463,0.04848993288590604,Low
Nissan Lafesta PACKAGE G 2007,Nissan,Lafesta,Automatic,Octane,1150000,2007,2000.0,86585,19,4557.105263157895,0.02365771812080537,0.0015100671140939597,Low
Toyota Corolla  CONDITIONS GOOD 1997,Toyota,Corolla,Automatic,"CNG, Octane",550000,1997,1331.0,86597,29,2986.103448275862,0.8884228187919463,0.04848993288590604,Low
Toyota Allion aaaa.aao aoa 2004,Toyota,Allion,Automatic,"Octane, LPG",1399999,2004,1500.0,65856,22,2993.4545454545455,0.8884228187919463,0.03120805369127517,Low
Toyota Prado - SUNROOF 2015,Toyota,Prado,Manual,Diesel,6850000,2015,3000.0,53256,11,4841.454545454545,0.8884228187919463,0.013926174496644295,Luxury
Toyota Allion  PACKAGE G 2004,Toyota,Allion,Automatic,"CNG, Octane",1395000,2004,1500.0,65852,22,2993.2727272727275,0.8884228187919463,0.03120805369127517,Low
Mitsubishi Pajero asaaaaaa 2007,Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,125465,19,6603.421052631579,0.012583892617449664,0.0041946308724832215,Medium
Toyota  PANCERGO 2004,Toyota,Other Model,Automatic,Octane,1980000,2004,1331.0,65856,22,2993.4545454545455,0.8884228187919463,0.005369127516778523,Low
Toyota Probox GL PKG SUPER FRESH 2012,Toyota,Probox,Automatic,"Petrol, CNG, Octane",1085000,2012,1500.0,80000,14,5714.285714285715,0.8884228187919463,0.00436241610738255,Low
Honda Insight EX LEATHER PACKAGE 2020,Honda,Insight,Automatic,"Hybrid, Octane",4100000,2020,1500.0,28224,6,4704.0,0.0424496644295302,0.015100671140939598,High
Toyota Fielder X LTD Octane 2012,Toyota,Fielder,Automatic,Octane,1730000,2012,1500.0,72353,14,5168.071428571428,0.8884228187919463,0.057885906040268456,Low
Toyota Starlet PACKAGE G 1991,Toyota,Starlet,Automatic,Octane,495000,1991,1331.0,86598,35,2474.2285714285713,0.8884228187919463,0.0050335570469798654,Low
Honda CR-V VERY GOOD 2005,Honda,CR-V,Automatic,"Octane, LPG",1450000,2005,2000.0,65853,21,3135.8571428571427,0.0424496644295302,0.011241610738255034,Low
Toyota Vitz  PACKAGE G 2009,Toyota,Vitz,Automatic,Octane,880000,2009,1000.0,86581,17,5093.0,0.8884228187919463,0.0041946308724832215,Low
Toyota Vitz a-aa a.aaaaaa 2009,Toyota,Vitz,Automatic,Octane,880000,2009,1000.0,86598,17,5094.0,0.8884228187919463,0.0041946308724832215,Low
Toyota Passo . 2010,Toyota,Passo,Automatic,Octane,1450000,2010,1500.0,79689,16,4980.5625,0.8884228187919463,0.0038590604026845637,Low
Toyota Starlet a-aa a.aaaaaa 1991,Toyota,Starlet,Automatic,"CNG, Octane",495000,1991,1331.0,85985,35,2456.714285714286,0.8884228187919463,0.0050335570469798654,Low
Honda CR-V . 2005,Honda,CR-V,Automatic,"Octane, LPG",1450000,2005,2000.0,65856,21,3136.0,0.0424496644295302,0.011241610738255034,Low
BMW X5 a-aa a.aaaaaa 2001,BMW,X5,Automatic,Octane,2500000,2001,3000.0,86598,25,3463.92,0.0038590604026845637,0.0016778523489932886,Medium
Toyota Axio a-aa a.aaaaaa 2014,Toyota,Axio,Automatic,"Octane, LPG",1750000,2014,1500.0,95856,12,7988.0,0.8884228187919463,0.10939597315436242,Low
Toyota Fielder a-aa a.aaaaaa 2017,Toyota,Fielder,Automatic,Octane,2580000,2017,1500.0,53658,9,5962.0,0.8884228187919463,0.057885906040268456,Medium
Mitsubishi Pajero a-aa a.aaaaaa 2007,Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,125485,19,6604.473684210527,0.012583892617449664,0.0041946308724832215,Medium
Toyota Prado a-aa a.aaaaaa 2015,Toyota,Prado,Manual,Diesel,6850000,2015,3000.0,56895,11,5172.272727272727,0.8884228187919463,0.013926174496644295,Luxury
Toyota Starlet a-aa a.aaaaaa 1991,Toyota,Starlet,Automatic,Octane,495000,1991,1331.0,86598,35,2474.2285714285713,0.8884228187919463,0.0050335570469798654,Low
Toyota a-aa a.aaaaaa 2004,Toyota,Other Model,Automatic,Octane,795000,2004,1331.0,65856,22,2993.4545454545455,0.8884228187919463,0.005369127516778523,Low
Toyota Corolla a-aa a.aaaaaa 1996,Toyota,Corolla,Automatic,"CNG, Octane",550000,1996,1331.0,86585,30,2886.1666666666665,0.8884228187919463,0.04848993288590604,Low
Toyota Allion a-aa a.aaaaaa 2004,Toyota,Allion,Automatic,"CNG, Octane",1395000,2004,1500.0,65861,22,2993.681818181818,0.8884228187919463,0.03120805369127517,Low
Toyota Allion a-aa a.aaaaaa 2004,Toyota,Allion,Automatic,"Octane, LPG",1395000,2004,1500.0,75685,22,3440.2272727272725,0.8884228187919463,0.03120805369127517,Low
Toyota Corolla a-aa a.aaaaaa 2003,Toyota,Corolla,Automatic,"CNG, Octane",1080000,2003,1500.0,65856,23,2863.304347826087,0.8884228187919463,0.04848993288590604,Low
Toyota Corolla a-aa a.aaaaaa 2003,Toyota,Corolla,Automatic,Octane,1130000,2003,1500.0,88658,23,3854.695652173913,0.8884228187919463,0.04848993288590604,Low
Toyota Starlet a-aa a.aaaaaa 1999,Toyota,Starlet,Automatic,"CNG, Octane",580000,1999,1331.0,95865,27,3550.5555555555557,0.8884228187919463,0.0050335570469798654,Low
Toyota Premio a-aa a.aaaaaa 2007,Toyota,Premio,Automatic,Octane,1850000,2007,1500.0,56595,19,2978.684210526316,0.8884228187919463,0.05285234899328859,Low
Mitsubishi Pajero V73 2007,Mitsubishi,Pajero,Automatic,Octane,2750000,2007,3000.0,125585,19,6609.736842105263,0.012583892617449664,0.0041946308724832215,Medium
Toyota Verossa G PACKAGE 2003,Toyota,Verossa,Automatic,Octane,1580000,2003,2000.0,86598,23,3765.1304347826085,0.8884228187919463,0.00016778523489932885,Low
Toyota VERY GOOD CONDITIONS 2004,Toyota,Other Model,Manual,"CNG, Octane",990000,2004,2000.0,124855,22,5675.227272727273,0.8884228187919463,0.005369127516778523,Low
Toyota Prius S SAFETY PACKAGE 2022,Toyota,Prius,Automatic,"Hybrid, Octane",3460000,2022,1500.0,44834,4,11208.5,0.8884228187919463,0.029865771812080538,High
Toyota Corolla Cross Z LEATHER TOP TRIM 2023,Toyota,Corolla Cross,Automatic,"Hybrid, Octane",5250000,2023,1800.0,13234,3,4411.333333333333,0.8884228187919463,0.07097315436241611,Luxury
Nissan X-Trail 4X4 Premium 2014,Nissan,X-Trail,Automatic,Octane,2790000,2014,2000.0,52843,12,4403.583333333333,0.02365771812080537,0.015436241610738255,Medium
Toyota Premio . 2016,Toyota,Premio,Automatic,Octane,2700000,2016,1500.0,90000,10,9000.0,0.8884228187919463,0.05285234899328859,Medium
Toyota Noah hybrid 2022,Toyota,Noah,Automatic,"Petrol, Hybrid, Octane",3850000,2022,1800.0,35687,4,8921.75,0.8884228187919463,0.10671140939597315,High
Toyota Corolla Cross Z LETHER SUNROOF 360 2025,Toyota,Corolla Cross,Automatic,"Hybrid, Octane",5770000,2025,1800.0,1000,1,1000.0,0.8884228187919463,0.07097315436241611,Luxury
Toyota Noah hybrid 2020,Toyota,Noah,Automatic,"Petrol, Hybrid, Octane",2900000,2020,1800.0,56321,6,9386.833333333334,0.8884228187919463,0.10671140939597315,Medium
